,Solvent,FileHandle,NC_K,SIGMA_K,TAU,Solvation_Energy,Total_Energy,No.,SoluteName,Formula,Subset,Charge,Level1,Level2,Level3,DeltaGsolv,type,eps,n,alpha,beta,gamma,phi**2,psi**2,beta**2,H,C,HC,CC,CC2,N,HN,HN2,CN,NC,NC2,NC3,O,HO,HO2,OC,CO2,ON,OO,F,Cl,Br,I,FC,ClC,BrC,IC,Si,OSi,P,HP,OP,S,HS,OS,SP,SS,TotalArea,error,error_ev,error_frac
6484,water,0086eth,0.0013333333333333333,0.6444444444444445,0.000525,-0.2041449999999969,-46.949574,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-1.9924163000000714,-0.08640140069384528,0.2973755671641898
6485,water,0086eth,0.0016666666666666666,0.5555555555555556,0.000525,-0.21111099999999539,-46.95654,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-1.8317803400001065,-0.0794354006938468,0.27340005074628454
6486,water,0086eth,0.002333333333333333,0.5555555555555556,0.000525,-0.2758189999999985,-47.021248,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-0.3396138600000356,-0.014727400693843706,0.05068863582090083
6487,water,0086eth,0.0036666666666666666,0.4666666666666667,0.000525,-0.33893299999999726,-47.084362,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,1.1157949799999365,0.048386599306155076,-0.166536564179095
6488,water,0086eth,0.004,0.7333333333333334,0.000525,-0.5917060000000021,-47.337135,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,6.944740360000046,0.3011595993061599,-1.0365284119403053
6489,water,0086eth,0.002,0.8222222222222222,0.000525,-0.3884830000000008,-47.133912,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,2.2584179800000177,0.09793659930615861,-0.33707731044776384
6490,water,0086eth,0.004,0.2888888888888889,0.000525,-0.27194399999999774,-47.017373,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-0.42897136000005265,-0.018602400693844445,0.06402557611941084
6491,water,0086eth,0.003333333333333333,0.6444444444444445,0.000525,-0.4274419999999992,-47.172871,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,3.1568125199999804,0.13689559930615702,-0.4711660477611911
6492,water,0086eth,0.0004,1.5,0.000525,-0.3772990000000007,-47.122728,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,2.0005149400000155,0.08675259930615853,-0.2985843194029874
6493,water,0086eth,0.002333333333333333,1.0,0.000525,-0.6386290000000017,-47.384058,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,8.02678474000004,0.3480825993061595,-1.1980275731343342
6494,water,0086eth,0.002333333333333333,0.7333333333333334,0.000525,-0.374881000000002,-47.12031,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,1.944755860000046,0.08433459930615983,-0.29026206865672327
6495,water,0086eth,0.0026666666666666666,1.0,0.000525,-0.7264079999999993,-47.471837,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,10.050968479999984,0.4358615993061571,-1.5001445492537289
6496,water,0086eth,0.0013333333333333333,0.9111111111111112,0.000525,-0.32662899999999695,-47.072058,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,0.8320647399999288,0.03608259930615476,-0.12418876716416848
6497,water,0086eth,0.004,0.4,0.000525,-0.32486799999999505,-47.070297,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,0.7914560799998851,0.03432159930615286,-0.1181277731343112
6498,water,0086eth,0.003,0.2888888888888889,0.000525,-0.2183429999999973,-46.963772,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-1.6650104200000628,-0.0722034006938449,0.24850901791045713
6499,water,0086eth,0.0013333333333333333,0.7333333333333334,0.000525,-0.23767899999999997,-46.983108,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-1.2191222600000007,-0.052867400693842215,0.18195854626865682
6500,water,0086eth,0.002,0.6444444444444445,0.000525,-0.2834439999999958,-47.028873,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-0.16378136000009746,-0.007102400693846378,0.024444979104492157
6501,water,0086eth,0.0032500000000000003,0.8,0.000525,-0.5633989999999969,-47.308828,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,6.2919809399999265,0.2728525993061547,-0.9391016328358099
6502,water,0086eth,0.002333333333333333,0.37777777777777777,0.000525,-0.20675800000000066,-46.952187,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-1.932160519999985,-0.08378840069384152,0.28838216716417686
6503,water,0086eth,0.0025,1.0,0.000525,-0.682075999999995,-47.427505,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,9.028672559999883,0.39152959930615283,-1.3475630686566988
6504,water,0086eth,0.003,1.0,0.000525,-0.8187489999999968,-47.564178,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,12.180351939999927,0.5282025993061547,-1.817962976119392
6505,water,0086eth,0.0026666666666666666,0.5555555555555556,0.000525,-0.3063500000000019,-47.051779,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,0.36443100000004325,0.01580359930615971,-0.05439268656717063
6506,water,0086eth,0.003,0.5555555555555556,0.000525,-0.3361839999999958,-47.081613,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,1.052403039999903,0.04563759930615363,-0.15707508059700043
6507,water,0086eth,0.0026666666666666666,0.4666666666666667,0.000525,-0.26456799999999703,-47.009997,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-0.5990619200000689,-0.02597840069384516,0.08941222686568191
6508,water,0086eth,0.0013333333333333333,0.37777777777777777,0.000525,-0.13047399999999953,-46.875903,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-3.691269560000011,-0.16007240069384265,0.5509357552238822
6509,water,0086eth,0.001,0.2888888888888889,0.000525,-0.08435199999999554,-46.829781,2173,aceticacid,H4C2O2,[a],0,2,5,0,-6.7,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,50.326,18.311,25.273,11.467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.233,9.17,0.0,21.68,8.338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.87,-4.754842880000103,-0.20619440069384665,0.7096780417910601
6510,water,c050,0.002333333333333333,0.6444444444444445,0.000525,-0.3203279999999964,-45.776858,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-69.21323632000008,-3.001441297484826,0.9035670537859019
6511,water,c050,0.00175,0.6000000000000001,0.000525,-0.1658350000000013,-45.622365,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-72.77584489999997,-3.155934297484821,0.9500763041775453
6512,water,c050,0.001,0.7999999999999999,0.000525,-0.11964199999999892,-45.576172,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-73.84105548000002,-3.2021272974848234,0.9639824475195826
6513,water,c050,0.003333333333333333,0.8222222222222222,0.000525,-1.0913949999999986,-46.547925,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-51.43243130000003,-2.2303742974848237,0.6714416618798961
6514,water,c050,0.003,0.7333333333333334,0.000525,-0.7256020000000021,-46.182132,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-59.86761787999995,-2.5961672974848202,0.7815615911227147
6515,water,c050,0.0016666666666666666,0.8222222222222222,0.000525,-0.3471309999999974,-45.803661,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-68.59515914000005,-2.974638297484825,0.8954981610966064
6516,water,c050,0.001,0.6444444444444445,0.000525,-0.04562899999999814,-45.502159,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-75.54779526000004,-3.276140297484824,0.9862636456919066
6517,water,c050,0.002,0.9111111111111112,0.000525,-0.6522420000000011,-46.108772,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-61.55929947999997,-2.669527297484821,0.8036462073107047
6518,water,c050,0.001,1.0,0.000525,-0.2755999999999972,-45.73213,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-70.24466400000006,-3.046169297484825,0.9170321671018284
6519,water,c050,0.001,0.8,0.000525,-0.11626499999999851,-45.572795,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-73.91892910000003,-3.205504297484824,0.9649990744125331
6520,water,c050,0.0016666666666666666,0.9111111111111112,0.000525,-0.5088220000000021,-45.965352,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-64.86656467999995,-2.81294729748482,0.8468219932114877
6521,water,c050,0.0025,0.6000000000000001,0.000525,-0.307147999999998,-45.763678,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-69.51716712000004,-3.0146212974848243,0.9075348187989561
6522,water,c050,0.0016666666666666666,1.0,0.000525,-0.7141590000000022,-46.170689,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-60.131493459999945,-2.60761029748482,0.7850064420365529
6523,water,c050,0.0013333333333333333,1.0,0.000525,-0.4619259999999983,-45.918456,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-65.94798644000004,-2.859843297484824,0.8609397707571806
6524,water,c050,0.0036666666666666666,0.2888888888888889,0.000525,-0.20255699999999877,-45.659087,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-71.92903558000002,-3.1192122974848235,0.9390213522193215
6525,water,c050,0.0025,0.2,0.000525,-0.06500299999999726,-45.521533,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-75.10103082000006,-3.256766297484825,0.9804312117493481
6526,water,c050,0.001,1.5,0.000525,-1.9775149999999968,-47.434045,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-30.99850410000007,-1.3442542974848255,0.40468021018276856
6527,water,c050,0.0025,0.8,0.000525,-0.6734709999999993,-46.130001,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-61.06975874000001,-2.648298297484823,0.7972553360313318
6528,water,c050,0.002333333333333333,0.8222222222222222,0.000525,-0.6417190000000019,-46.098249,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-61.801959859999954,-2.6800502974848204,0.8068140973890334
6529,water,c050,0.001,0.37777777777777777,0.000525,0.015031999999997936,-45.441498,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-76.94663791999994,-3.3368012974848202,1.0045252992167095
6530,water,c050,0.0026666666666666666,0.6444444444444445,0.000525,-0.4422929999999994,-45.898823,2979,methanol,H7C1O2,[j],1,14,2,0,-76.6,abs,78.36,1.3328,0.82,0.35,103.62,0.0,0.0,0.1225,84.908,11.863,25.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.599,34.371,36.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.371,-66.40072342,-2.879476297484823,0.8668501751958226
